#Ore_Type|Ore_Name|Wherein|Threshold|Y_Min|Y_Max|Biome
dirt|dirt_silt_01|sand|0.8|beach_depth|beach|hot_humid_beach
dirt|dirt_clayey_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|dirt_sandy_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|dirt_silty_with_grass_cool_semiarid_highland|dirt_with_grass_cool_semiarid_highland|0.8|shelf|highland|cool_semiarid_highland
dirt|sand|lib_materials:stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|sand_desert|lib_materials:stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|sand_white|lib_materials:stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|stone_desert_gravel|lib_materials:stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|stone_sandstone_white_gravel|lib_materials:stone_gravel|0.8|beach|coastal|cool_arid_coastal
dirt|sand|lib_materials:stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|sand_desert|lib_materials:stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|sand_white|lib_materials:stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|stone_sandstone_white_gravel|lib_materials:stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|stone_desert_gravel|lib_materials:stone_gravel|0.8|coastal|lowland|cool_arid_lowland
dirt|sand|lib_materials:stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|sand_desert|lib_materials:stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|sand_white|lib_materials:stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|stone_desert_gravel|lib_materials:stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|stone_sandstone_white_gravel|lib_materials:stone_gravel|0.8|lowland|shelf|cool_arid_shelf
dirt|sand|lib_materials:stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|sand_desert|lib_materials:stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|sand_white|lib_materials:stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|stone_desert_gravel|lib_materials:stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|stone_sandstone_white_gravel|lib_materials:stone_gravel|0.8|shelf|highland|cool_arid_highland
dirt|dirt_silt_01|dirt_mud_01|0.8|beach_depth|beach|lib_materials_temperate_rainforest_swamp
